Production_ID,Production_DateTime,Production_Date,Production_Hour,Production_Week,Production_Month,Shift_Type,Production_Line,Product_Type,Batch_Number,Machine_ID,Machine_Temperature,Machine_Run_Time,Downtime_Minutes,Maintenance_Status,Power_Consumption,Operator_ID,Operator_Experience,Shift_Hours,Material_Type,Material_Quality,Supplier_ID,Inventory_Level,Production_Target,Actual_Output,Production_Efficiency,Cycle_Time,Defect_Count,Rejection_Count,Factory_Temperature,Humidity_Level,Noise_Level,Delay_Status,Defect_Status,Failure_Risk,Predicted_Output
108,2025-08-10 14:06:35.823746,2025-08-10,14,32,8,A,Line-2,Sensor,BATCH-4925,M-102,104.79,15,1,Done,36.41,1004,15,9,Silicon,High,223,151,714,753,105.46,0.77,4,3,21.5,30.14,87.15,0,0,0,737
109,2025-11-24 03:18:35.823746,2025-11-24,3,48,11,B,Line-2,Microchip,BATCH-0959,M-103,114.06,19,19,Done,22.04,1033,13,12,Copper,Low,222,262,995,1002,100.7,3.38,3,9,31.11,68.68,75.41,0,0,0,1000
110,2025-08-11 13:05:35.823746,2025-08-11,13,33,8,B,Line-2,Sensor,BATCH-4809,M-102,95.19,9,29,Done,33.93,1009,3,12,Plastic,Medium,238,262,354,331,93.5,2.76,4,2,26.77,53.96,58.61,0,0,0,314
111,2026-02-08 07:37:35.823746,2026-02-08,7,6,2,C,Line-2,PCB,BATCH-3851,M-101,111.23,24,98,Done,58.47,1036,3,8,Plastic,High,243,713,634,527,83.12,2.8,2,3,25.85,79.71,75.7,0,0,0,515
112,2025-05-25 01:08:35.823746,2025-05-25,1,21,5,A,Line-1,PCB,BATCH-4437,M-101,79.22,17,2,Pending,40.74,1017,7,10,Copper,Medium,250,275,901,923,102.44,0.82,3,0,38.48,79.81,54.4,0,0,0,904
113,2026-01-27 17:48:35.823746,2026-01-27,17,5,1,B,Line-2,Sensor,BATCH-1568,M-101,112.87,10,39,Done,23.26,1001,13,9,Silicon,Medium,240,280,1044,1031,98.75,1.02,11,6,39.94,75.36,116.48,0,1,0,1014
114,2026-04-28 16:43:35.823746,2026-04-28,16,18,4,C,Line-1,PCB,BATCH-8956,M-102,115.92,11,87,Done,21.52,1010,8,10,Plastic,Medium,243,815,846,760,89.83,4.36,4,1,21.19,39.18,89.53,0,0,0,777
115,2026-01-22 08:58:35.823746,2026-01-22,8,4,1,C,Line-3,Sensor,BATCH-4362,M-104,64.1,24,114,Done,30.35,1011,11,12,Copper,Low,249,778,1098,991,90.26,4.65,8,2,21.47,42.33,107.29,0,1,0,993
116,2025-12-16 18:36:35.823746,2025-12-16,18,51,12,B,Line-3,PCB,BATCH-2543,M-101,95.78,18,35,Done,53.98,1011,1,12,Plastic,Medium,235,125,601,568,94.51,2.42,2,8,22.54,43.93,88.5,0,0,0,573
117,2026-05-01 15:53:35.823746,2026-05-01,15,18,5,A,Line-1,Microchip,BATCH-3808,M-104,65.12,11,4,Done,38.74,1047,5,12,Plastic,High,220,506,515,531,103.11,0.88,0,9,24.89,36.68,65.35,0,0,0,521
118,2025-12-15 01:17:35.823746,2025-12-15,1,51,12,C,Line-1,Sensor,BATCH-9914,M-104,89.87,18,120,Done,22.26,1009,11,12,Copper,Medium,205,552,345,232,67.25,1.59,2,0,30.27,65.68,99.03,1,0,0,241
119,2026-04-07 20:08:35.823746,2026-04-07,20,15,4,B,Line-3,Sensor,BATCH-6415,M-104,116.23,15,31,Done,35.09,1047,7,9,Plastic,High,210,393,469,452,96.38,2.44,16,10,28.19,68.61,65.09,0,1,0,469
120,2025-12-17 14:13:35.823746,2025-12-17,14,51,12,B,Line-1,Microchip,BATCH-8835,M-101,73.23,24,24,Done,37.77,1013,5,12,Copper,High,225,289,720,706,98.06,2.02,2,2,29.1,69.09,75.11,0,0,0,688
121,2026-03-19 14:19:35.823746,2026-03-19,14,12,3,B,Line-2,PCB,BATCH-2359,M-102,52.89,8,24,Done,26.53,1024,13,6,Copper,Medium,235,613,484,486,100.41,1.64,2,0,21.74,33.13,103.18,0,0,0,503
122,2025-08-03 23:39:35.823746,2025-08-03,23,31,8,B,Line-3,PCB,BATCH-6662,M-103,113.35,7,45,Done,40.33,1049,7,11,Copper,Low,215,777,662,631,95.32,4.19,14,1,37.17,47.14,55.03,0,1,0,651
123,2025-09-24 13:55:35.823746,2025-09-24,13,39,9,A,Line-2,PCB,BATCH-2813,M-104,70.08,23,9,Done,16.25,1041,12,6,Silicon,High,213,755,563,588,104.44,2.2,1,0,27.2,34.3,114.72,0,0,0,580
124,2026-05-16 02:12:35.823746,2026-05-16,2,20,5,B,Line-2,Microchip,BATCH-2132,M-104,89.93,18,49,Pending,47.74,1046,3,8,Copper,Medium,233,866,1069,1026,95.98,2.03,3,10,21.91,75.03,105.23,0,0,0,1013
125,2026-02-17 14:56:35.823746,2026-02-17,14,8,2,C,Line-2,PCB,BATCH-9404,M-103,82.8,16,105,Pending,48.88,1024,10,12,Copper,High,225,875,1169,1069,91.45,4.66,2,0,25.65,42.68,99.6,0,0,1,1062
126,2026-03-01 16:39:35.823746,2026-03-01,16,9,3,A,Line-2,Sensor,BATCH-1039,M-104,60.09,10,12,Pending,16.98,1032,13,7,Silicon,Medium,242,640,1132,1156,102.12,2.15,4,9,33.38,63.43,84.01,0,0,0,1146
127,2026-02-17 00:37:35.823746,2026-02-17,0,8,2,B,Line-1,Microchip,BATCH-2618,M-102,113.32,8,35,Done,50.52,1019,11,7,Copper,Medium,227,961,455,442,97.14,0.75,2,10,26.15,74.52,52.28,0,0,0,450
128,2025-07-30 10:26:35.823746,2025-07-30,10,31,7,B,Line-2,PCB,BATCH-4951,M-103,52.7,6,39,Done,41.04,1030,14,12,Copper,Medium,234,954,584,573,98.12,2.18,4,4,34.56,74.14,79.51,0,0,0,586
129,2025-06-04 02:05:35.823746,2025-06-04,2,23,6,C,Line-1,Sensor,BATCH-3774,M-102,75.94,8,99,Done,42.12,1028,13,7,Plastic,High,224,551,504,416,82.54,2.56,3,8,33.07,36.7,75.04,0,0,0,409
130,2025-09-28 00:56:35.823746,2025-09-28,0,39,9,B,Line-2,Microchip,BATCH-2039,M-104,82.96,20,24,Done,59.82,1041,12,11,Silicon,High,206,842,1198,1198,100.0,0.84,3,7,38.66,34.28,76.16,0,0,0,1209
131,2025-10-15 17:57:35.823746,2025-10-15,17,42,10,B,Line-2,Sensor,BATCH-3756,M-103,107.84,23,48,Pending,28.7,1019,8,7,Silicon,High,245,241,1198,1166,97.33,4.48,20,4,32.71,43.9,71.2,0,1,0,1158
132,2025-06-06 07:22:35.823746,2025-06-06,7,23,6,A,Line-3,PCB,BATCH-0806,M-101,53.7,7,14,Done,43.67,1021,3,11,Plastic,High,241,177,719,721,100.28,1.39,1,6,31.82,61.14,101.47,0,0,0,715
133,2025-07-16 17:39:35.823746,2025-07-16,17,29,7,A,Line-3,PCB,BATCH-1742,M-103,116.64,8,8,Done,59.64,1004,15,7,Copper,High,222,908,808,840,103.96,2.07,9,6,35.94,41.56,69.96,0,1,0,837
134,2026-01-20 05:01:35.823746,2026-01-20,5,4,1,A,Line-2,Microchip,BATCH-7423,M-104,61.18,17,8,Done,35.69,1030,6,12,Copper,Medium,233,521,596,610,102.35,4.71,2,6,31.95,70.97,82.97,0,0,0,602
135,2025-09-02 01:32:35.823746,2025-09-02,1,36,9,A,Line-1,PCB,BATCH-1811,M-103,62.57,7,8,Done,45.83,1011,8,10,Silicon,High,217,201,620,638,102.9,2.27,0,2,23.97,42.77,61.68,0,0,0,624
136,2026-02-26 14:05:35.823746,2026-02-26,14,9,2,A,Line-1,Microchip,BATCH-5508,M-103,85.51,23,15,Done,42.46,1027,6,10,Plastic,Medium,201,285,461,468,101.52,3.38,1,3,38.91,66.25,98.29,0,0,0,486
137,2025-11-13 06:04:35.823746,2025-11-13,6,46,11,B,Line-2,Microchip,BATCH-3403,M-104,113.97,24,35,Pending,30.6,1034,4,7,Plastic,Low,227,579,914,887,97.05,2.41,8,9,23.55,60.59,100.38,0,1,0,881
138,2025-08-02 21:07:35.823746,2025-08-02,21,31,8,A,Line-1,Sensor,BATCH-6154,M-104,100.92,16,8,Done,54.38,1004,15,11,Silicon,High,250,883,1135,1167,102.82,2.77,1,9,27.49,59.2,109.93,0,0,0,1187
139,2025-08-30 01:01:35.823746,2025-08-30,1,35,8,C,Line-2,Sensor,BATCH-6362,M-103,106.99,8,115,Pending,49.44,1026,14,11,Plastic,High,212,141,765,663,86.67,4.43,4,3,31.32,47.57,113.4,0,0,1,669
140,2025-09-13 14:32:35.823746,2025-09-13,14,37,9,A,Line-1,Microchip,BATCH-2075,M-104,104.65,16,0,Pending,15.18,1045,12,6,Silicon,High,225,848,670,704,105.07,4.49,0,5,22.74,68.69,70.22,0,0,0,716
141,2026-02-24 05:09:35.823746,2026-02-24,5,9,2,C,Line-2,Microchip,BATCH-3841,M-101,83.75,21,47,Pending,53.63,1015,15,6,Plastic,Low,216,989,719,687,95.55,2.58,1,5,33.0,72.21,94.68,0,0,0,696
142,2026-03-15 14:41:35.823746,2026-03-15,14,11,3,B,Line-2,Sensor,BATCH-2569,M-104,78.19,12,48,Done,17.59,1011,5,9,Silicon,High,239,512,1011,973,96.24,2.73,1,7,28.84,61.39,108.24,0,0,0,971
143,2026-03-04 06:16:35.823746,2026-03-04,6,10,3,A,Line-3,Sensor,BATCH-8077,M-103,50.04,19,27,Pending,30.13,1041,12,11,Plastic,Medium,211,576,618,625,101.13,3.52,0,5,35.19,73.03,87.17,0,0,0,633
144,2026-05-14 01:36:35.823746,2026-05-14,1,20,5,C,Line-1,Sensor,BATCH-9952,M-104,75.56,16,98,Done,46.58,1024,10,11,Copper,High,246,750,354,261,73.73,2.11,11,6,24.24,33.13,108.04,1,1,0,278
145,2025-10-23 01:56:35.823746,2025-10-23,1,43,10,A,Line-1,Sensor,BATCH-7546,M-103,89.92,5,2,Pending,33.6,1001,15,11,Plastic,High,239,526,1130,1168,103.36,3.84,1,5,27.67,46.68,71.17,0,0,0,1155
146,2026-05-14 17:17:35.823746,2026-05-14,17,20,5,C,Line-2,PCB,BATCH-5453,M-102,94.49,22,77,Done,31.77,1046,10,9,Silicon,High,228,647,999,927,92.79,0.85,4,4,34.75,68.44,87.88,0,0,0,931
147,2026-02-27 14:33:35.823746,2026-02-27,14,9,2,A,Line-1,Sensor,BATCH-7057,M-103,115.99,20,18,Done,36.78,1024,4,7,Copper,Low,232,266,1028,1028,100.0,3.9,12,2,26.25,79.32,52.65,0,1,0,1042
148,2026-04-27 11:41:35.823746,2026-04-27,11,18,4,C,Line-3,PCB,BATCH-5654,M-102,69.91,18,98,Done,40.23,1043,11,7,Silicon,High,201,342,589,498,84.55,4.76,4,8,27.76,31.64,79.19,0,0,0,494
149,2025-05-31 08:17:35.823746,2025-05-31,8,22,5,A,Line-3,Microchip,BATCH-3934,M-103,98.63,5,10,Done,47.2,1032,12,12,Copper,Low,224,904,870,894,102.76,3.17,1,2,27.71,50.17,89.76,0,0,0,903
150,2025-06-28 17:11:35.823746,2025-06-28,17,26,6,C,Line-3,Microchip,BATCH-1842,M-102,118.83,15,87,Pending,46.66,1003,5,7,Plastic,Low,250,779,1197,1105,92.31,3.81,11,8,35.9,62.61,107.94,0,1,1,1124
151,2025-08-24 20:03:35.823746,2025-08-24,20,34,8,C,Line-3,Sensor,BATCH-4002,M-104,115.8,18,47,Pending,16.51,1020,13,6,Plastic,High,224,553,724,688,95.03,1.09,2,7,34.26,48.23,66.4,0,0,0,680
152,2025-09-17 20:16:35.823746,2025-09-17,20,38,9,A,Line-2,Microchip,BATCH-7978,M-101,72.51,14,8,Pending,55.43,1035,9,12,Plastic,Medium,224,116,1022,1042,101.96,0.88,4,2,32.13,45.45,68.42,0,0,0,1044
153,2025-09-14 17:26:35.823746,2025-09-14,17,37,9,B,Line-2,Sensor,BATCH-2440,M-103,67.24,12,11,Done,45.5,1039,12,8,Plastic,Low,231,778,931,944,101.4,1.96,8,9,36.49,66.34,97.55,0,1,0,933
154,2025-06-18 09:46:35.823746,2025-06-18,9,25,6,B,Line-2,Sensor,BATCH-4266,M-102,105.41,7,35,Done,57.01,1027,4,8,Plastic,High,235,825,1006,979,97.32,1.95,20,0,26.06,50.14,100.61,0,1,0,966
155,2026-03-13 23:25:35.823746,2026-03-13,23,11,3,A,Line-3,Sensor,BATCH-7840,M-103,81.61,21,18,Done,17.01,1023,11,7,Plastic,High,200,408,624,638,102.24,1.91,4,1,25.67,61.13,113.51,0,0,0,621
156,2025-12-19 20:31:35.823746,2025-12-19,20,51,12,C,Line-3,Sensor,BATCH-2112,M-103,92.55,7,71,Done,54.61,1020,13,10,Copper,High,207,119,1055,995,94.31,1.91,2,7,31.63,51.12,98.64,0,0,0,983
157,2026-05-10 09:11:35.823746,2026-05-10,9,19,5,A,Line-1,PCB,BATCH-2271,M-104,108.62,19,0,Done,50.72,1031,11,9,Plastic,Medium,226,123,1088,1120,102.94,1.52,4,7,22.49,56.93,67.96,0,0,0,1120
158,2025-06-18 11:29:35.823746,2025-06-18,11,25,6,C,Line-2,Sensor,BATCH-6516,M-104,91.77,17,41,Done,43.67,1049,1,12,Copper,Medium,244,938,678,624,92.04,4.2,9,7,20.72,38.62,99.13,0,1,0,612
159,2026-04-30 20:27:35.823746,2026-04-30,20,18,4,C,Line-2,PCB,BATCH-6496,M-103,116.9,7,75,Done,16.52,1046,9,10,Plastic,High,205,261,369,297,80.49,0.58,3,4,34.19,50.3,80.5,0,0,0,315
160,2025-07-03 05:15:35.823746,2025-07-03,5,27,7,B,Line-3,Microchip,BATCH-5119,M-104,91.42,23,42,Done,46.26,1036,4,12,Silicon,Medium,240,371,806,772,95.78,1.91,2,7,33.08,71.43,100.24,0,0,0,753
161,2026-05-15 10:32:35.823746,2026-05-15,10,20,5,A,Line-1,Sensor,BATCH-6281,M-103,61.86,17,21,Done,35.63,1026,1,6,Plastic,High,247,736,802,793,98.88,2.98,3,10,29.34,71.26,71.37,0,0,0,790
162,2026-04-15 22:09:35.823746,2026-04-15,22,16,4,A,Line-1,Microchip,BATCH-9013,M-102,98.42,9,22,Done,27.46,1047,9,9,Copper,High,215,454,344,350,101.74,2.03,0,7,39.36,33.29,69.85,0,0,0,359
163,2025-08-20 11:05:35.823746,2025-08-20,11,34,8,C,Line-2,Microchip,BATCH-7880,M-102,73.4,16,69,Pending,42.43,1018,9,6,Copper,Medium,229,474,660,594,90.0,2.55,4,1,35.29,54.0,57.13,0,0,0,595
164,2026-03-29 13:00:35.823746,2026-03-29,13,13,3,A,Line-3,PCB,BATCH-4902,M-102,107.81,11,8,Done,15.47,1016,13,11,Silicon,Medium,218,875,431,459,106.5,3.84,1,0,38.69,62.71,107.57,0,0,0,454
165,2026-04-30 20:50:35.823746,2026-04-30,20,18,4,A,Line-1,Sensor,BATCH-8927,M-104,83.63,19,18,Done,37.37,1013,11,7,Plastic,High,229,110,1019,1033,101.37,3.79,0,7,21.41,63.59,119.74,0,0,0,1018
166,2025-09-18 11:01:35.823746,2025-09-18,11,38,9,C,Line-3,PCB,BATCH-0878,M-103,51.32,19,89,Done,54.54,1031,14,8,Plastic,Medium,223,739,757,681,89.96,1.84,3,9,27.31,51.63,109.28,0,0,0,669
167,2025-08-10 20:32:35.823746,2025-08-10,20,32,8,C,Line-3,PCB,BATCH-6845,M-101,89.51,9,73,Done,47.12,1032,6,9,Plastic,High,209,464,452,376,83.19,4.58,4,9,34.67,37.28,110.43,0,0,0,380
168,2026-04-16 01:20:35.823746,2026-04-16,1,16,4,B,Line-3,Sensor,BATCH-4261,M-104,62.05,14,31,Done,36.65,1005,11,8,Silicon,High,220,501,712,703,98.74,0.71,4,10,20.84,70.42,85.25,0,0,0,702
169,2025-12-26 06:35:35.823746,2025-12-26,6,52,12,A,Line-1,Microchip,BATCH-8970,M-101,112.51,6,3,Done,48.25,1021,8,6,Plastic,High,222,517,670,693,103.43,2.89,19,8,33.05,42.68,116.76,0,1,0,680
170,2025-10-02 23:11:35.823746,2025-10-02,23,40,10,A,Line-1,Microchip,BATCH-0376,M-102,90.36,10,21,Pending,36.15,1010,8,6,Copper,Medium,226,340,997,1002,100.5,1.98,1,5,30.31,72.32,105.49,0,0,0,1008
171,2025-10-19 21:25:35.823746,2025-10-19,21,42,10,C,Line-3,PCB,BATCH-1674,M-103,54.49,11,66,Done,38.49,1046,13,12,Silicon,High,237,615,654,599,91.59,2.9,3,3,24.1,56.33,63.34,0,0,0,595
172,2025-07-17 16:22:35.823746,2025-07-17,16,29,7,A,Line-2,Sensor,BATCH-3268,M-103,95.93,18,26,Pending,43.39,1022,6,12,Copper,High,202,311,1019,1015,99.61,2.35,12,4,34.31,77.49,59.63,0,1,0,1030
173,2026-04-20 22:59:35.823746,2026-04-20,22,17,4,A,Line-3,PCB,BATCH-8999,M-104,92.01,7,15,Done,41.16,1005,3,8,Plastic,High,215,151,914,915,100.11,4.14,0,10,21.48,54.36,117.12,0,0,0,925
174,2025-09-23 02:23:35.823746,2025-09-23,2,39,9,B,Line-3,Microchip,BATCH-3523,M-104,108.83,21,32,Done,24.1,1037,6,7,Plastic,Medium,238,563,1160,1140,98.28,3.98,2,10,23.71,66.53,108.74,0,0,0,1123
175,2025-12-07 08:43:35.823746,2025-12-07,8,49,12,A,Line-1,Microchip,BATCH-8579,M-103,113.23,24,15,Done,32.07,1007,9,9,Silicon,Low,203,345,1164,1177,101.12,4.2,17,1,22.67,34.75,95.29,0,1,0,1174
176,2026-03-26 19:42:35.823746,2026-03-26,19,13,3,C,Line-3,Microchip,BATCH-9070,M-104,93.01,13,107,Done,22.78,1041,3,8,Plastic,High,238,205,760,644,84.74,0.7,2,1,39.93,36.95,87.32,0,0,0,634
177,2025-11-02 23:35:35.823746,2025-11-02,23,44,11,A,Line-3,Sensor,BATCH-7564,M-101,99.54,13,16,Pending,44.01,1045,8,12,Plastic,Low,201,261,497,507,102.01,3.56,11,7,21.35,79.51,98.18,0,1,0,519
178,2026-01-11 13:33:35.823746,2026-01-11,13,2,1,B,Line-1,Sensor,BATCH-4392,M-103,96.77,5,14,Done,29.98,1024,3,10,Silicon,High,228,380,481,473,98.34,1.61,4,9,27.16,35.32,105.5,0,0,0,455
179,2025-06-11 20:02:35.823746,2025-06-11,20,24,6,A,Line-2,PCB,BATCH-8999,M-104,93.46,20,14,Pending,24.94,1030,2,12,Plastic,High,230,151,464,464,100.0,0.7,3,4,34.87,64.72,61.04,0,0,0,445
180,2025-06-16 15:20:35.823746,2025-06-16,15,25,6,C,Line-2,PCB,BATCH-9693,M-103,94.05,8,118,Pending,33.8,1038,4,11,Plastic,High,201,448,937,812,86.66,3.89,4,5,36.84,34.74,105.52,0,0,1,826
181,2025-06-17 23:20:35.823746,2025-06-17,23,25,6,B,Line-3,PCB,BATCH-5183,M-103,65.73,6,37,Done,33.56,1036,1,12,Plastic,High,207,866,863,828,95.94,3.93,0,3,37.12,42.25,117.22,0,0,0,840
182,2025-12-19 22:39:35.823746,2025-12-19,22,51,12,A,Line-1,PCB,BATCH-3481,M-102,108.09,15,14,Done,16.28,1016,15,7,Copper,Medium,249,579,916,942,102.84,0.54,5,5,35.47,48.14,103.4,0,1,0,946
183,2025-10-03 06:07:35.823746,2025-10-03,6,40,10,B,Line-3,PCB,BATCH-7606,M-101,93.38,14,43,Done,44.63,1035,15,10,Copper,High,232,847,350,337,96.29,3.75,4,8,31.79,34.1,73.26,0,0,0,349
184,2026-04-16 20:51:35.823746,2026-04-16,20,16,4,B,Line-3,Sensor,BATCH-5881,M-104,113.95,10,49,Done,24.35,1010,3,8,Silicon,Low,200,834,459,416,90.63,1.51,3,7,21.61,45.21,90.47,0,0,0,420
185,2025-12-12 13:53:35.823746,2025-12-12,13,50,12,A,Line-2,Sensor,BATCH-3838,M-104,115.11,5,4,Pending,43.0,1034,15,8,Plastic,High,243,536,831,867,104.33,4.33,2,9,30.97,75.17,105.37,0,0,0,870
186,2025-09-16 10:10:35.823746,2025-09-16,10,38,9,A,Line-2,PCB,BATCH-3871,M-104,98.38,5,7,Pending,42.05,1036,15,8,Plastic,Low,209,675,701,734,104.71,1.25,17,0,20.58,70.11,53.42,0,1,0,718
187,2025-10-15 06:56:35.823746,2025-10-15,6,42,10,B,Line-1,PCB,BATCH-8675,M-102,99.95,18,24,Done,26.43,1010,11,9,Copper,High,243,218,781,779,99.74,2.5,0,2,39.84,43.84,111.73,0,0,0,765
188,2025-06-07 02:55:35.823746,2025-06-07,2,23,6,B,Line-2,Microchip,BATCH-5512,M-102,67.65,20,12,Pending,22.62,1033,10,11,Plastic,Medium,250,733,1104,1112,100.72,3.26,0,9,24.46,48.35,61.6,0,0,0,1114
189,2025-09-07 13:32:35.823746,2025-09-07,13,36,9,B,Line-2,PCB,BATCH-0857,M-102,94.99,11,13,Pending,46.45,1030,13,9,Silicon,Low,242,702,860,873,101.51,1.63,2,3,24.39,55.99,87.13,0,0,0,880
190,2026-01-20 09:44:35.823746,2026-01-20,9,4,1,B,Line-3,Sensor,BATCH-0651,M-101,59.65,15,50,Done,30.72,1013,15,9,Copper,High,249,651,620,600,96.77,4.6,1,1,26.91,41.61,119.08,0,0,0,617
191,2026-03-05 17:46:35.823746,2026-03-05,17,10,3,A,Line-2,PCB,BATCH-4294,M-104,77.36,5,26,Done,29.54,1004,8,7,Copper,Medium,247,139,412,412,100.0,4.72,4,0,32.13,65.71,66.76,0,0,0,424
192,2026-02-25 09:04:35.823746,2026-02-25,9,9,2,A,Line-1,Microchip,BATCH-2840,M-101,110.28,7,11,Done,23.2,1003,8,9,Plastic,High,234,332,758,773,101.98,1.15,0,0,25.2,33.5,54.34,0,0,0,784
193,2025-06-25 22:29:35.823746,2025-06-25,22,26,6,C,Line-2,Microchip,BATCH-3346,M-102,61.77,5,55,Done,53.24,1020,4,7,Copper,Low,226,571,378,316,83.6,3.64,14,6,28.58,58.28,114.32,0,1,0,331
194,2025-11-29 08:36:35.823746,2025-11-29,8,48,11,B,Line-1,Microchip,BATCH-3473,M-103,116.55,8,12,Done,25.29,1036,4,12,Silicon,Medium,231,289,795,791,99.5,0.67,4,6,20.58,33.87,103.97,0,0,0,802
195,2026-04-28 14:28:35.823746,2026-04-28,14,18,4,B,Line-3,Microchip,BATCH-2490,M-103,95.96,20,15,Done,57.45,1014,1,6,Plastic,High,206,464,1193,1180,98.91,3.69,1,4,25.4,45.91,76.17,0,0,0,1169
196,2025-12-12 13:20:35.823746,2025-12-12,13,50,12,A,Line-1,Sensor,BATCH-8956,M-102,81.93,20,27,Pending,45.21,1016,14,8,Copper,Medium,239,857,1071,1082,101.03,4.07,0,9,32.11,33.8,60.03,0,0,0,1073
197,2025-10-25 23:25:35.823746,2025-10-25,23,43,10,B,Line-3,Sensor,BATCH-4124,M-104,111.15,8,31,Done,48.93,1011,10,10,Silicon,Medium,212,202,1061,1050,98.96,3.32,1,7,33.29,70.1,103.32,0,0,0,1031
198,2026-01-15 18:08:35.823746,2026-01-15,18,3,1,B,Line-1,Sensor,BATCH-5498,M-104,112.88,9,39,Done,44.34,1050,14,6,Silicon,High,222,717,373,362,97.05,2.84,9,7,38.13,77.96,57.39,0,1,0,349
199,2025-09-17 21:51:35.823746,2025-09-17,21,38,9,C,Line-3,Sensor,BATCH-5440,M-104,116.93,21,115,Done,17.17,1045,4,10,Silicon,High,225,491,516,394,76.36,2.82,9,1,37.81,73.46,117.44,0,1,0,398
200,2025-11-16 05:29:35.823746,2025-11-16,5,46,11,A,Line-3,PCB,BATCH-7045,M-103,68.69,8,25,Done,16.77,1030,7,7,Plastic,High,237,940,433,432,99.77,3.6,4,2,21.85,30.74,114.5,0,0,0,438
201,2025-12-08 18:40:35.823746,2025-12-08,18,50,12,C,Line-1,PCB,BATCH-1242,M-102,73.06,6,107,Done,43.73,1018,4,10,Plastic,High,222,712,325,211,64.92,4.66,4,6,26.57,66.61,106.99,1,0,0,225
202,2025-07-31 20:49:35.823746,2025-07-31,20,31,7,A,Line-1,PCB,BATCH-1245,M-102,87.16,12,25,Done,41.21,1048,12,6,Silicon,Medium,228,401,418,427,102.15,4.87,2,4,29.01,40.89,102.98,0,0,0,438
203,2025-11-04 04:31:35.823746,2025-11-04,4,45,11,B,Line-3,PCB,BATCH-6390,M-101,119.34,8,50,Pending,21.3,1007,1,12,Copper,High,233,655,1151,1103,95.83,0.67,1,5,29.17,50.29,96.08,0,0,0,1093
204,2026-01-25 22:11:35.823746,2026-01-25,22,4,1,A,Line-2,PCB,BATCH-0439,M-102,55.06,15,20,Done,25.34,1014,5,9,Plastic,High,203,527,579,579,100.0,4.29,2,6,28.06,78.28,94.09,0,0,0,573
205,2026-02-16 16:00:35.823746,2026-02-16,16,8,2,B,Line-3,PCB,BATCH-3707,M-104,77.81,8,16,Done,51.05,1015,3,11,Copper,High,218,749,1067,1057,99.06,3.96,0,7,32.25,53.38,115.28,0,0,0,1076
206,2026-03-04 22:23:35.823746,2026-03-04,22,10,3,B,Line-2,Sensor,BATCH-7745,M-101,108.92,14,16,Pending,22.65,1003,8,10,Silicon,High,232,284,473,473,100.0,1.42,1,0,22.72,72.12,99.26,0,0,0,458
207,2025-06-07 05:30:35.823746,2025-06-07,5,23,6,C,Line-3,Microchip,BATCH-9814,M-101,101.72,21,57,Done,20.63,1031,15,6,Plastic,Low,200,282,606,564,93.07,2.61,20,0,24.51,70.5,52.19,0,1,0,553
208,2025-05-22 06:27:35.823746,2025-05-22,6,21,5,A,Line-1,Microchip,BATCH-9655,M-104,92.52,16,24,Done,37.56,1014,11,8,Copper,Medium,215,421,695,703,101.15,2.19,4,7,21.19,71.79,66.98,0,0,0,688
209,2026-04-13 02:10:35.823746,2026-04-13,2,16,4,B,Line-2,Sensor,BATCH-9768,M-104,88.28,19,46,Done,27.22,1003,10,12,Silicon,Medium,249,743,552,526,95.29,0.8,4,6,29.92,71.54,113.73,0,0,0,512
210,2025-11-03 05:32:35.823746,2025-11-03,5,45,11,B,Line-3,Microchip,BATCH-8890,M-102,62.12,20,34,Done,30.28,1023,7,6,Plastic,Low,214,466,896,876,97.77,4.73,0,2,28.71,37.7,82.74,0,0,0,889
211,2026-02-20 01:31:35.823746,2026-02-20,1,8,2,C,Line-3,PCB,BATCH-1207,M-101,54.06,24,75,Pending,16.53,1044,6,11,Copper,Medium,243,946,316,238,75.32,3.53,4,8,35.25,63.41,54.32,0,0,1,256
212,2026-04-01 14:24:35.823746,2026-04-01,14,14,4,A,Line-3,Microchip,BATCH-2342,M-102,90.8,10,24,Pending,59.16,1027,14,12,Plastic,High,228,126,876,890,101.6,1.81,3,4,27.74,35.98,85.76,0,0,0,872
213,2025-07-04 09:53:35.823746,2025-07-04,9,27,7,B,Line-3,PCB,BATCH-6552,M-102,89.35,22,22,Pending,51.85,1021,9,8,Plastic,Medium,249,523,1050,1046,99.62,3.73,4,9,26.59,60.01,71.71,0,0,0,1038
214,2026-05-09 09:38:35.823746,2026-05-09,9,19,5,B,Line-1,PCB,BATCH-2322,M-101,94.3,21,13,Done,21.85,1004,9,12,Plastic,Low,244,540,1069,1074,100.47,2.85,2,9,36.06,40.32,114.96,0,0,0,1060
215,2025-11-06 11:57:35.823746,2025-11-06,11,45,11,A,Line-1,Sensor,BATCH-1574,M-101,85.03,19,14,Done,36.58,1018,6,11,Silicon,Low,222,379,1076,1084,100.74,4.94,5,9,24.07,75.19,114.17,0,1,0,1067
216,2026-04-06 01:07:35.823746,2026-04-06,1,15,4,C,Line-2,PCB,BATCH-4710,M-101,90.81,24,67,Done,26.18,1043,4,12,Plastic,Medium,203,642,594,520,87.54,4.07,2,2,39.38,71.55,73.71,0,0,0,515
